Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,7,Kiwoom DRX,,14.7k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,8,FULL SENSE,,1.5k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,8,Kiwoom DRX,,16.1k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,9,FULL SENSE,,10.0k,Semi-eco: 5-10k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,9,Kiwoom DRX,,17.1k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,10,FULL SENSE,,5.7k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,10,Kiwoom DRX,,16.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,11,FULL SENSE,,1.5k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,11,Kiwoom DRX,,19.2k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,12,FULL SENSE,,0.4k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,12,Kiwoom DRX,,28.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,13,FULL SENSE,,0.1k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,13,Kiwoom DRX,,0.3k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,14,FULL SENSE,,0.7k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,14,Kiwoom DRX,,0.8k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,15,FULL SENSE,,0.5k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,15,Kiwoom DRX,,3.2k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,16,FULL SENSE,,0.5k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Corrode,16,Kiwoom DRX,,9.9k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,1,FULL SENSE,,0.0k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,1,Kiwoom DRX,,0.1k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,2,FULL SENSE,,3.8k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,2,Kiwoom DRX,,8.9k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,3,FULL SENSE,,12.5k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,3,Kiwoom DRX,,0.2k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,4,FULL SENSE,,11.8k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,4,Kiwoom DRX,,6.8k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,5,FULL SENSE,,3.8k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,5,Kiwoom DRX,,11.2k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,6,FULL SENSE,,9.4k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,6,Kiwoom DRX,,9.3k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,7,FULL SENSE,,18.8k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,7,Kiwoom DRX,,1.5k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,8,FULL SENSE,,26.6k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,8,Kiwoom DRX,,2.4k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,9,FULL SENSE,,16.6k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,9,Kiwoom DRX,,7.9k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,10,FULL SENSE,,8.4k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,10,Kiwoom DRX,,12.0k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,11,FULL SENSE,,4.4k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,11,Kiwoom DRX,,20.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,12,FULL SENSE,,1.3k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,12,Kiwoom DRX,,21.3k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,13,FULL SENSE,,0.0k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,13,Kiwoom DRX,,0.1k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,14,FULL SENSE,,8.8k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,14,Kiwoom DRX,,5.4k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,15,FULL SENSE,,0.4k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,15,Kiwoom DRX,,14.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,16,FULL SENSE,,9.5k,Semi-eco: 5-10k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,16,Kiwoom DRX,,16.0k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,17,FULL SENSE,,4.0k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,17,Kiwoom DRX,,22.8k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,18,FULL SENSE,,5.4k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,18,Kiwoom DRX,,11.0k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,19,FULL SENSE,,5.4k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,19,Kiwoom DRX,,20.4k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,20,FULL SENSE,,1.5k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,20,Kiwoom DRX,,30.4k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,21,FULL SENSE,,0.3k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,21,Kiwoom DRX,,24.1k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,22,FULL SENSE,,1.9k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs Kiwoom DRX,Abyss,22,Kiwoom DRX,,10.9k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,1,Paper Rex,,0.2k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,1,Global Esports,,0.4k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,2,Paper Rex,,4.3k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,2,Global Esports,,8.8k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,3,Paper Rex,,11.9k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,3,Global Esports,,0.6k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,4,Paper Rex,,2.7k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,4,Global Esports,,7.8k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,5,Paper Rex,,9.1k,Semi-eco: 5-10k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,5,Global Esports,,5.6k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,6,Paper Rex,,2.8k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,6,Global Esports,,12.8k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,7,Paper Rex,,4.0k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,7,Global Esports,,1.1k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,8,Paper Rex,,7.5k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,8,Global Esports,,7.0k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,9,Paper Rex,,1.2k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,9,Global Esports,,11.7k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,10,Paper Rex,,4.0k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,10,Global Esports,,10.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,11,Paper Rex,,1.1k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,11,Global Esports,,14.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,12,Paper Rex,,0.6k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,12,Global Esports,,20.1k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,13,Paper Rex,,0.2k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,13,Global Esports,,0.2k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,14,Paper Rex,,3.4k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,14,Global Esports,,8.1k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,15,Paper Rex,,11.9k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,15,Global Esports,,0.4k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,16,Paper Rex,,14.9k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,16,Global Esports,,7.4k,Semi-eco: 5-10k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,17,Paper Rex,,18.0k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,17,Global Esports,,1.7k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,18,Paper Rex,,14.7k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,18,Global Esports,,3.3k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,19,Paper Rex,,11.5k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,19,Global Esports,,8.0k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,20,Paper Rex,,23.9k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,20,Global Esports,,3.0k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,21,Paper Rex,,13.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,21,Global Esports,,9.0k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,22,Paper Rex,,16.8k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,22,Global Esports,,7.8k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,23,Paper Rex,,20.9k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,23,Global Esports,,0.9k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,1,Paper Rex,,0.1k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,1,Global Esports,,0.1k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,2,Paper Rex,,9.4k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,2,Global Esports,,4.9k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,3,Paper Rex,,0.6k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,3,Global Esports,,14.7k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,4,Paper Rex,,9.8k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,4,Global Esports,,2.7k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,5,Paper Rex,,1.4k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,5,Global Esports,,6.3k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,6,Paper Rex,,4.5k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,6,Global Esports,,10.4k,Semi-eco: 5-10k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,7,Paper Rex,,7.2k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,7,Global Esports,,0.5k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,8,Paper Rex,,7.7k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,8,Global Esports,,7.4k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,9,Paper Rex,,2.6k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,9,Global Esports,,19.1k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,10,Paper Rex,,4.4k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,10,Global Esports,,23.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,11,Paper Rex,,1.2k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,11,Global Esports,,22.6k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,12,Paper Rex,,3.6k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,12,Global Esports,,5.3k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,13,Paper Rex,,0.1k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,13,Global Esports,,0.2k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,14,Paper Rex,,8.2k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,14,Global Esports,,1.2k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,15,Paper Rex,,0.6k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,15,Global Esports,,11.8k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,16,Paper Rex,,0.9k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,16,Global Esports,,10.2k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,17,Paper Rex,,0.4k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,17,Global Esports,,14.4k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,18,Paper Rex,,3.3k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,18,Global Esports,,6.6k,Semi-buy: 10-20k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,19,Paper Rex,,4.2k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,19,Global Esports,,7.8k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,1,Paper Rex,,0.1k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,1,Global Esports,,0.5k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,2,Paper Rex,,2.5k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,2,Global Esports,,9.1k,Eco: 0-5k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,3,Paper Rex,,12.0k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,3,Global Esports,,1.6k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,4,Paper Rex,,20.1k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,4,Global Esports,,9.1k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,5,Paper Rex,,6.4k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,5,Global Esports,,13.5k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,6,Paper Rex,,1.2k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,6,Global Esports,,21.1k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,7,Paper Rex,,9.8k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,7,Global Esports,,9.2k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,8,Paper Rex,,17.8k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,8,Global Esports,,3.2k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,9,Paper Rex,,19.4k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,9,Global Esports,,10.1k,Semi-eco: 5-10k,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,10,Paper Rex,,27.6k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,10,Global Esports,,3.9k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,11,Paper Rex,,38.1k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,11,Global Esports,,0.6k,Semi-buy: 10-20k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,12,Paper Rex,,16.0k,Full buy: 20k+,Loss
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,12,Global Esports,,4.5k,Full buy: 20k+,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,13,Paper Rex,,0.1k,Eco: 0-5k,Win
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,13,Global Esports,,0.2k,Eco: 0-5k,Loss
