Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,Lotus,Gen.G,$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,Lotus,Gen.G,$$ (won),7,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,Lotus,Gen.G,$$$ (won),24,11
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,Lotus,Kiwoom DRX,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,Lotus,Kiwoom DRX,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,Lotus,Kiwoom DRX,$ (won),0,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,Lotus,Kiwoom DRX,$$ (won),5,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,Lotus,Kiwoom DRX,$$$ (won),28,17
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Gen.G,Pistol Won,,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Gen.G,Eco (won),10,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Gen.G,$ (won),5,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Gen.G,$$ (won),14,8
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Gen.G,$$$ (won),46,27
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Kiwoom DRX,Pistol Won,,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Kiwoom DRX,Eco (won),8,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Kiwoom DRX,$ (won),3,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Kiwoom DRX,$$ (won),14,7
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Kiwoom DRX,All Maps,Kiwoom DRX,$$$ (won),50,25
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,DetonatioN FocusMe,Pistol Won,,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,DetonatioN FocusMe,Eco (won),4,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,DetonatioN FocusMe,$ (won),1,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,DetonatioN FocusMe,$$ (won),2,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,DetonatioN FocusMe,$$$ (won),17,11
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,VARREL,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,VARREL,Eco (won),2,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,VARREL,$ (won),2,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,VARREL,$$ (won),8,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Lotus,VARREL,$$$ (won),12,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,DetonatioN FocusMe,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,DetonatioN FocusMe,Eco (won),2,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,DetonatioN FocusMe,$ (won),2,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,DetonatioN FocusMe,$$ (won),8,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,DetonatioN FocusMe,$$$ (won),11,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,VARREL,Pistol Won,,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,VARREL,Eco (won),4,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,VARREL,$ (won),0,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,VARREL,$$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Haven,VARREL,$$$ (won),17,11
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,DetonatioN FocusMe,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,DetonatioN FocusMe,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,DetonatioN FocusMe,$ (won),1,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,DetonatioN FocusMe,$$ (won),6,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,DetonatioN FocusMe,$$$ (won),12,8
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,VARREL,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,VARREL,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,VARREL,$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,VARREL,$$ (won),6,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,Fracture,VARREL,$$$ (won),11,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,DetonatioN FocusMe,Pistol Won,,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,DetonatioN FocusMe,Eco (won),9,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,DetonatioN FocusMe,$ (won),4,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,DetonatioN FocusMe,$$ (won),16,10
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,DetonatioN FocusMe,$$$ (won),40,23
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,VARREL,Pistol Won,,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,VARREL,Eco (won),9,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,VARREL,$ (won),4,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,VARREL,$$ (won),16,8
VCT 2026: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs VARREL,All Maps,VARREL,$$$ (won),40,18
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,T1,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,T1,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,T1,$ (won),1,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,T1,$$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,T1,$$$ (won),13,10
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,ZETA DIVISION,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,ZETA DIVISION,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,ZETA DIVISION,$ (won),4,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,ZETA DIVISION,$$ (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Haven,ZETA DIVISION,$$$ (won),9,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,T1,Pistol Won,,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,T1,Eco (won),4,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,T1,$ (won),1,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,T1,$$ (won),0,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,T1,$$$ (won),15,12
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,ZETA DIVISION,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,ZETA DIVISION,Eco (won),4,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,ZETA DIVISION,$ (won),1,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,ZETA DIVISION,$$ (won),6,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,Lotus,ZETA DIVISION,$$$ (won),9,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,T1,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,T1,Eco (won),7,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,T1,$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,T1,$$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,T1,$$$ (won),28,22
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,ZETA DIVISION,Pistol Won,,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,ZETA DIVISION,Eco (won),7,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,ZETA DIVISION,$ (won),5,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,ZETA DIVISION,$$ (won),9,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,T1 vs ZETA DIVISION,All Maps,ZETA DIVISION,$$$ (won),18,5
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Nongshim RedForce,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Nongshim RedForce,Eco (won),2,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Nongshim RedForce,$ (won),0,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Nongshim RedForce,$$ (won),9,5
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Nongshim RedForce,$$$ (won),10,6
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Team Secret,Pistol Won,,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Team Secret,Eco (won),4,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Team Secret,$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Team Secret,$$ (won),2,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Breeze,Team Secret,$$$ (won),13,7
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Nongshim RedForce,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Nongshim RedForce,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Nongshim RedForce,$ (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Nongshim RedForce,$$ (won),3,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Nongshim RedForce,$$$ (won),12,6
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Team Secret,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Team Secret,Eco (won),3,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Team Secret,$ (won),1,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Team Secret,$$ (won),3,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Fracture,Team Secret,$$$ (won),14,8
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Nongshim RedForce,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Nongshim RedForce,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Nongshim RedForce,$ (won),1,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Nongshim RedForce,$$ (won),3,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Nongshim RedForce,$$$ (won),11,9
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Team Secret,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Team Secret,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Team Secret,$ (won),1,0
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Team Secret,$$ (won),6,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Team Secret,$$$ (won),8,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Nongshim RedForce,Pistol Won,,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Nongshim RedForce,Eco (won),8,4
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Nongshim RedForce,$ (won),4,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Nongshim RedForce,$$ (won),15,7
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Nongshim RedForce,$$$ (won),33,21
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Team Secret,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Team Secret,Eco (won),10,3
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Team Secret,$ (won),4,1
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Team Secret,$$ (won),11,5
VCT 2026: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,All Maps,Team Secret,$$$ (won),35,17
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Gen.G,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Gen.G,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Gen.G,$ (won),0,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Gen.G,$$ (won),7,4
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Gen.G,$$$ (won),14,6
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Team Secret,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Team Secret,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Team Secret,$ (won),0,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Team Secret,$$ (won),6,5
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Split,Team Secret,$$$ (won),15,7
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Gen.G,Pistol Won,,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Gen.G,Eco (won),4,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Gen.G,$ (won),1,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Gen.G,$$ (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Gen.G,$$$ (won),16,11
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Team Secret,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Team Secret,Eco (won),3,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Team Secret,$ (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Team Secret,$$ (won),6,3
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Lotus,Team Secret,$$$ (won),12,5
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Gen.G,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Gen.G,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Gen.G,$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Gen.G,$$ (won),5,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Gen.G,$$$ (won),10,3
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Team Secret,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Team Secret,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Team Secret,$ (won),1,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Team Secret,$$ (won),4,3
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,Breeze,Team Secret,$$$ (won),12,8
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Gen.G,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Gen.G,Eco (won),10,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Gen.G,$ (won),3,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Gen.G,$$ (won),15,7
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Gen.G,$$$ (won),40,20
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Team Secret,Pistol Won,,4
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Team Secret,Eco (won),9,4
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Team Secret,$ (won),4,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Team Secret,$$ (won),16,11
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Gen.G vs Team Secret,All Maps,Team Secret,$$$ (won),39,20
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,VARREL,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,VARREL,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,VARREL,$ (won),1,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,VARREL,$$ (won),3,3
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,VARREL,$$$ (won),16,9
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,ZETA DIVISION,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,ZETA DIVISION,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,ZETA DIVISION,$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,ZETA DIVISION,$$ (won),4,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Bind,ZETA DIVISION,$$$ (won),14,6
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,VARREL,Pistol Won,,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,VARREL,Eco (won),4,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,VARREL,$ (won),2,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,VARREL,$$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,VARREL,$$$ (won),14,8
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,ZETA DIVISION,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,ZETA DIVISION,Eco (won),2,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,ZETA DIVISION,$ (won),1,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,ZETA DIVISION,$$ (won),7,4
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Breeze,ZETA DIVISION,$$$ (won),12,7
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,VARREL,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,VARREL,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,VARREL,$ (won),1,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,VARREL,$$ (won),7,4
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,VARREL,$$$ (won),11,3
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,ZETA DIVISION,Pistol Won,,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,ZETA DIVISION,Eco (won),3,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,ZETA DIVISION,$ (won),2,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,ZETA DIVISION,$$ (won),4,3
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,Fracture,ZETA DIVISION,$$$ (won),13,8
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,VARREL,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,VARREL,Eco (won),10,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,VARREL,$ (won),4,1
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,VARREL,$$ (won),12,8
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,VARREL,$$$ (won),41,20
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,ZETA DIVISION,Pistol Won,,4
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,ZETA DIVISION,Eco (won),8,4
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,ZETA DIVISION,$ (won),5,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,ZETA DIVISION,$$ (won),15,9
VCT 2026: Pacific Stage 1,Group Stage,Week 5,VARREL vs ZETA DIVISION,All Maps,ZETA DIVISION,$$$ (won),39,21
VCT 2026: Pacific Stage 1,Group Stage,Week 5,T1 vs FULL SENSE,Pearl,T1,Pistol Won,,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,T1 vs FULL SENSE,Pearl,T1,Eco (won),2,2
VCT 2026: Pacific Stage 1,Group Stage,Week 5,T1 vs FULL SENSE,Pearl,T1,$ (won),1,0
